smiles,RLM
C[C@H](O)[C@@H](CCc1cccc(c1)C(F)(F)F)n2cnc(c2)C(=O)N,0
N=C1N(Cc2ccccc2)C3=C(C=C1C(=O)NCc4ccccc4)C(=O)N5C=CC=CC5=N3,1
OC(=O)[C@@H]1CC[C@H](CC1)C(=O)N2CC[C@@]3([C@H]2CNc4cc(ccc34)C(F)(C(F)(F)F)C(F)(F)F)S(=O)(=O)c5ccc(F)cc5,0
CN1CCN(CC1)c2cc(c3ccncc3)c(nn2)c4ccc5ccccc5c4,0
CCS(=O)(=O)Nc1cncc(c1)c2c(C#N)c3ccc(Cl)cc3n2C,0
OC1CN(CCCCc2ccccc2)CCc3cc(O)ccc13,1
Fc1ccc(cc1)C(N2CCN(CC2)C3CCC3)c4nnnn4Cc5ccccc5,1
Fc1cc(OCC(F)(F)F)ccc1c2oc(nn2)c3ccc(cc3)C(=O)N[C@@H](Cn4ccnc4)c5ccc(Cl)cc5Cl,0
CCOc1cc(O[C@@H]2C[C@H](N(C2)C(=O)[C@@H](CC(=O)Nc3ccccc3)C(C)(C)C)C(=O)N[C@@]4(C[C@H]4C=C)C(=O)NS(=O)(=O)C5CC5)c6ccc(OC)c(Br)c6n1,0
O=C(CN1CCC(CC1)N2C(=O)OCc3ccccc23)Nc4ccc(cc4)C(=O)c5ccccc5,1
C[C@@H]1CCCN1CCc2ccc(cc2)C3=NN(C(=O)C=C3)c4ccc(F)cc4,0
COCCCS(=O)(=O)c1cccc(Oc2cccc(c2)c3c(C)cnc4c(cccc34)C(F)(F)F)c1,1
CNc1nc(NCc2ccc(NC(=O)c3ccc(Cl)nc3)cc2)c4ccc(C)cc4n1,1
CC#C[C@@H](Cc1nn[nH]n1)c2ccc(OCc3ccc4scc(c5cncnc5C)c4c3)cc2,1
CC#C[C@@H](Cc1nn[nH]n1)c2ccc(OCc3ccc4scc(C5CC5)c4c3)cc2,0
Cn1cncc1CN2CC(Cc3cc(ccc23)C#N)N(CC4CCN(CC4)C(=O)OC(C)(C)C)S(=O)(=O)c5ccccn5,1
C(CN1CCCC1)Oc2ccc3Nc4nccc(n4)c5cccc(COCC=CCOCc2c3)c5,1
COc1ccc(C2=CC(=O)NC(=S)N2CCO)c(OC)c1,1
Cn1ncnc1C2C(Nc3cccc4c(O)nnc2c34)c5ccccc5,0
CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(c6ccc(cc6)C(=O)O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)NC(=O)OCCN7CCS(=O)(=O)CC7,0
CC(C)C[C@H](NC(=O)[C@H](Cc1cscn1)NC(=O)CN2CCOCC2)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]4(C)CO4,1
COc1cc(cc(OC)c1OC)c2cccc3[nH]c(nc23)c4ccc5[nH]ccc5c4,0
NC(=O)c1cccc(c1)[C@H]2C[C@H]3CC[C@@H](C2)N3CCN(CCCc4ccccc4)C(=O)CO,0
CN(C)CCN1C=NC2=C(C(=CC(=O)N2C)Nc3ccc(I)cc3F)C1=O,1
Cc1cc(C)cc(c1)c2nnc(N)nc2c3ccccc3,1
CC(C)(C)c1onc(NC(=O)[C@@H]2CCCCN2C(=O)N3CCS(=O)(=O)CC3)c1,0
CCP(=O)(OC)c1ccc2oc(nc2c1)c3ccc(F)cc3F,0
CC(=C)[C@@H]1CC[C@]2(CNCCCN)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(c6ccc(cc6)C(=O)O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12,0
OCCC1(CCN(C(=O)O1)c2cccc(c2)c3ccc(F)cc3F)c4ccccc4,0
Cc1ccc(NC(=O)c2nn(C)c(c2C)c3ccc(F)cc3)nc1,0
Cc1cccc(Nc2ccccc2COCc3cc4cc(F)ccc4n3S(=O)(=O)C)c1C,0
C[C@@H]1CNc2cc(ccc2C(=O)N)n3c(CCCN1C(=O)C)c(C)c4C(=O)CC(C)(C)Cc34,1
Fc1cc(F)cc(c1)n2cnc3c(NCc4nc5c(F)c(F)ccc5[nH]4)nc(nc23)N6CCOCC6,1
O=S(=O)(NCCN1CCNCC1)c2ccc(NC3CCCCC3)c(NCc4ccccc4)c2,0
CCCc1nc(c(C(=O)OC(C)OC(=O)C2CCCCC2)n1Cc3ccc(cc3)c4ccccc4c5nn[nH]n5)C(C)(C)O,1
Cn1cnc2cc(Br)c(c(CN)c12)c3ccccc3Cl,1
N[C@@H]1CCCN(C1)C2=NC=C(Cl)C(=O)N2Cc3cc(F)ccc3C#N,0
Cc1c2CCCNCC(C)(C)Nc3cc(ccc3C(=O)N)n2c4CC(C)(C)CC(=O)c14,0
COC(=O)c1cccc(CC[C@H]([C@H](C)O)n2cnc3c(N)ncnc23)c1,0
O[C@@H]1COC[C@H]1Nc2nc(Nc3cc(Cl)cc(Cl)c3)ncc2c4ccc(F)cc4,0
CCN1C(=O)c2cccc3c(ccc1c23)S(=O)(=O)NC4CCCCC4,0
COc1cc(NC(=O)C2CCC3(CC2)OOC4(OO3)C5CC6CC(CC4C6)C5)c7ncccc7c1c8ccc(Cl)cc8,0
COC(=O)Nc1ccc2c(NC(=O)[C@H](C)CCC[C@H](NC(=O)c3nnn(c3C)c4cccc(Cl)c4F)c5cc2ccn5)c1,0
OC(=O)[C@@H]1CC[C@H](CC1)C(=O)N2CC[C@@]3([C@H]2CCc4cc(ccc34)C(F)(C(F)(F)F)C(F)(F)F)S(=O)(=O)c5ccccc5,0
OC(=O)[C@H]1C2CCC(CC2)[C@@H]1Nc3nc(nc4sccc34)c5[nH]nc6ncc(F)cc56,0
Cc1c(Nc2c(C=Cc3ccc(CN4CCC(O)CC4)cn3)cncc2C#N)ccc5[nH]ccc15,0
C[C@@H](Nc1nc(O)c2cnn(C3CCCC3)c2n1)C(=O)Nc4ccc5[nH]cnc5c4,0
OC(=O)C12CCC(CC1)(CC2)C(=O)N3CC[C@](C3)(c4ccc(cc4)C(F)(C(F)(F)F)C(F)(F)F)S(=O)(=O)c5ccc(F)cc5,0
CS(=O)(=O)c1ccccc1OC2CCN(CC2)C(=O)NCc3ccc(Cl)cc3Cl,1
CC(=O)c1cc(C(=O)N2CC(N)C2)c(Nc3ccc(I)cc3F)n1C,0
CCNCC(=O)Nc1ccc(cc1)C2=NC(=O)N(CCOC)c3c2oc4ccc(cc34)c5ccc6CN(C)CCc6c5,0
CN(C)Cc1ccc(cc1)C2Nc3cccc4c(O)nnc(C2c5ccc(F)cc5)c34,0
N[C@H]1CCC[C@H](C1)c2ccncc2NC(=O)c3ccc(F)c(n3)c4c(F)cccc4F,0
NC(=O)c1cccc(c1)[C@H]2C[C@H]3CC[C@@H](C2)N3CCN(CC4CCCCC4)C(=O)[C@@H](O)CO.OS(=O)(=O)O,0
CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(c6ccc(cc6)C(=O)O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)NCCNC7CCS(=O)(=O)C7,0
CN(C)CCN(C(=O)Nc1ccc(cc1F)c2ncnc3[nH]c(C)c(C)c23)c4ccc(Cl)cc4,1
C[C@@H]1CN(CCN1C(=O)Oc2cccc(c2)N3CCS(=O)(=O)CC3)c4ccc(F)cc4,1
CCN(CC)CCNC[C@]12CC[C@H]([C@@H]1[C@H]3CC[C@@H]4[C@@]5(C)CC=C(c6ccc(cc6)C(=O)O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC2)C(=C)C,0
Cc1noc(n1)c2ccc3c(c2)c4CCCCc4n3CCCSc5cc(F)cc(F)c5,0
Cc1cc(NC(=O)c2nn(C)c(c2C)c3ccc(F)cc3)ccn1,0
O=C(CCN1C[C@@H]2C[C@H]1CN2)NC3CCCCC3,0
FC(F)Oc1cccc(NC(=O)c2ccccn2)c1,1
CC(C)Cc1nc2c(cccc2n1c3cccc(Oc4cccc(c4)S(=O)(=O)C)c3)C(F)(F)F,1
COC(=O)Nc1ccc2c(NC(=O)[C@H](C)CCC[C@H](NC(=O)c3cnn(c3N)c4cccc(Cl)c4F)c5cc2ccn5)c1,0
CC(C)(C)n1nc(Cc2cccc(Br)c2)c3c(N)ncnc13,1
Cc1cccc(NC(=O)c2nc(C)n(c2C)c3ccc(cc3)C(F)(F)F)n1,0
CN(CC(=O)NC(c1cccc(F)c1)c2cc(Cl)c3cccnc3c2O)c4ccccc4,1
CS(=O)(=O)N1CCC(CC1)Oc2ccc3OC4(CCN(CC4)C5CCC5)CCc3c2,0
Oc1c(CN2CCCC2)cc(Cn3ccc4ccc(Cl)cc34)c5cccnc15,0
O=C(NCCC(c1ccccc1)c2ccccc2)c3ccncc3,1
Cc1ccc(Oc2ccc(cc2)N(C[C@H](O)C(=O)NO)S(=O)(=O)C)cc1,1
[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc3ccccc3S(=O)(=O)C,0
CS(=O)(=O)c1ccc(cc1)c2ccc(CNS(=O)(=O)c3cc4cc(Cl)ccc4[nH]3)cc2,0
FC(F)(F)CCCN1N=C(N=C2C(=O)N(CC3CC3)C(=O)N=C12)c4ccc5OC(F)(F)Oc5c4,0
COc1ccc2C(=O)C(=Cc3ccccc3c4ccc5nc(N)ccc5c4)Cc2c1,0
COc1ccc(cc1)C(Nc2ccccn2)c3ccc4ccc(C)nc4c3O,1
CC1(C)OC(=S)Nc2ccc(cc12)S(=O)(=O)N3c4ccccc4COc5cc(F)ccc35,0
O=C(N1CCOCC1)c2ccc(cc2)c3ccc4ncc(c5ccc(cc5)C#N)n4c3,0
CC(C)(C)c1noc(n1)[C@@H]2CCCN2C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F,1
O=C(CCc1ccccc1)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)Nc4ccncc4,1
COc1cc(ccc1Nc2ncc3ccc(c4ccccc4N(C)S(=O)(=O)C)n3n2)[C@@]5(O)CCNC[C@@H]5O,0
Fc1ccc(CN2CCN(CC2)c3ccc(C(=O)N[C@@H](Cc4c[nH]c5ccccc45)C(=O)Nc6ccncc6)c(F)c3)cc1,1
C[C@@H]1CCCC[C@@H]1NC(=O)C2CCN(CC2)c3nnc(s3)n4nccc4CNc5ccc(C)cn5,1
Cc1noc(n1)c2ccc3c(c2)c4CCCCc4n3CCCc5nc6cc(F)ccc6[nH]5,0
Cn1cc(NC(=O)c2ccc3ccc(N[C@@H]4CCCC[C@@H]4N)nn23)c(n1)C#N,1
CC[C@@H](C)Oc1cc2[C@@H](N(C(=O)Cc2cc1OC)c3ccc(cc3)N(C)C[C@@H]4CC[C@H](CC4)N(C)C)c5ccc(Cl)cc5,0
Fc1ccc(C2CCN(CCCc3c[nH]c4ccc(F)cc34)CC2)c(c1)c5ccsc5,1
Clc1ccc(CNC(=O)N2CCC(CC2)Oc3ccc(cc3)C#N)c(Cl)c1,1
CS(=O)(=O)c1cccc(OC2CCN(CC2)C(=O)NCc3ccc(Cl)cc3Cl)c1,1
Cn1c(Nc2ccc(I)cc2F)c(C(=O)NOCCO)c3CCCC(=O)c13,1
Cc1ccccc1c2ccc3ncn(C)c3c2CN,1
Cn1cnc(c1)S(=O)(=O)N(Cc2oc(cc2)C(F)(F)F)C3CN(Cc4cncn4C)c5ccc(cc5C3)C#N,1
ONC(=O)\C=C\c1ccc2CN(Cc3ccccc3)Cc2c1,1
CCC(C)(C)Cc1c[nH]c(CCc2ccc(cc2)c3ccccn3)n1,1
CS(=O)(=O)c1ccc(cc1)c2cccc(c2)c3ccnc4c(cccc34)C(F)(F)F,0
COc1ccc(Oc2cc(C)c(c(C)c2)c3csc(NC(=O)c4ccnc(F)c4)n3)cc1,0
O=C1N(Cc2ccccc2)c3ccccc3C1=O,1
COc1cccc(CNc2ccc(cc2)S(=O)(=O)Nc3cccc(c3)C(C)C)c1O,1
Cc1ccc(cc1C#Cc2ccccc2)C(=O)N3CCN(CC3)c4cnccn4,1
CN(C)CCn1ccc2c(nc(nc12)c3ccc(NC(=O)Nc4ccncc4)cc3)N5CCOCC5,1
Cn1ncnc1C2C(Nc3cccc4c(O)nnc2c34)c5ccc(F)cc5,0
CC(C)N1C(=O)C(=Cc2ccccc12)C(=O)N[C@H]3C[C@H]4CC[C@@H](C3)N4CC(O)CNC(=O)N,0
O=C(N1CCN(CC1)c2ccccn2)c3cccc(c3)C#Cc4ccccn4,1
N=C1N(Cc2ccccc2)C3=C(C=C1C(=O)NCC4CCCCC4)C(=O)N5C=CC=CC5=N3,1
Fc1ccc(N2CCN(CCCc3c[nH]c4ccc(F)cc34)CC2)c(c1)c5cncnc5,1
COc1ccccc1N2CCN(CC2)C(=O)c3cc([nH]c3C)c4ccc(Cl)cc4,1
Cc1ccc(nc1)c2cc(ncn2)c3cc(Cl)cc(c3)C#N,1
Cc1cc(C)c(NC(=O)Nc2cc3ccccc3cc2C(=O)N[C@@H](C4CCCCC4)C(=O)O)c(C)c1,1
Cc1nc(O)c2c(Nc3cccc4c(C)c[nH]c34)nc(N[C@@H]5CCCC[C@@H]5N)cc2n1,0
Oc1ccc(cc1)c2oc(CNCCc3c[nH]c4ccc(F)cc34)cc2,1
CS(=O)(=O)N1CCN(CC1)C(=O)c2cnc3cc(F)c(F)cc3c2N4CCC(CC4)(C#N)c5ccccc5,1
COc1ccc(cc1C#Cc2ccccc2)C(=O)N3CCN(CC3)c4cnccn4,1
Cn1nccc1Oc2ccc(Nc3ncnc(N)c3c4occ(CNC(=O)C=C)n4)cc2Cl,1
CNC[C@H](O)CCN1c2ccccc2N(c3ccc(F)cc3F)S1(=O)=O,1
Cc1nc2c(Cl)cccc2n1c3cc(Oc4cc(F)cc(c4)S(=O)(=O)C)ccc3Cl,1
Fc1ccc2ncc(C(=O)N3CCN(CC3)C(=O)C4CC4)c(N5CCC(Cc6ccccc6)(CC5)C#N)c2c1,1
OCCONC(=O)C1=C2CCCN2C(=O)C=C1Nc3ccc(I)cc3F,0
CN(C)CC1(CCCCC1)c2cccc3ccccc23,1
Cc1ccc(cc1)C(NC(=O)CNc2ccc(cc2)C#N)c3cc(Cl)c4cccnc4c3O,1
CN(C)Cc1ccc(cc1)c2cnn3c(ccnc23)c4cccc(NC(=O)c5cccc(c5)C(F)(F)F)c4,1
Cn1cc(NC(=O)c2csc3ncc(N[C@@H]4CCCC[C@@H]4N)nc23)c(n1)C#N,1
NS(=O)(=O)c1ccc(c2cnn3cc(cnc23)c4ccc(CN5CCCC5)cc4)c6ccccc16,1
CCc1nc(N)nc(N)c1c2ccc3OC(C)(C(=O)N(CCCC(F)(F)F)c3c2)c4cc(F)cc(F)c4,0
Cc1cnc(nc1NCc2ccc(cc2)c3cccnc3)c4ccccc4C5CC5,1
Cc1cc(cc(c1)c2ccnc(c2)n3cccn3)C#N,0
COc1ccc2NC(=O)[C@@]3(C[C@H]3c4ccc5c(C=Cc6ccc(CN7C[C@@H](C)O[C@@H](C)C7)cc6)[nH]nc5c4)c2c1,0
CN1CC=CCCOc2cccc(c2)c3ccnc(Nc4cccc(C1)c4)n3,1
COc1ccc2c(OC[C@@H]3C[C@@H]4N3C(=O)N[C@@]5(C[C@H]5C=CCCCCN(C)C4=O)C(=O)NS(=O)(=O)C6(C)CC6)cc(nc2c1C)c7nc(cs7)C(C)C,1
FC(F)(F)CCCN1N=C(N=C2C(=O)N(CC3CC3)C(=O)N=C12)c4cccc(c4)C(F)(F)F,1
CC(C)Oc1ccc(cn1)c2ccc3[C@H](c4cccc(F)c4Oc3n2)C(C)(C)C(=O)NC(=O)N,1
[O-][N+](=O)CC(c1cccs1)c2c([nH]c3cc(ccc23)C(F)(F)F)c4ccccc4,1
Fc1ccc2[nH]c(CNc3nc(nc4c3ncn4c5cccnc5)N6CCOCC6)nc2c1F,1
N[C@@H]1CCCN(C1)C2=NC=C(C#CCO)C(=O)N2Cc3ccccc3C#N,0
CNc1nc(NCc2ccc(NC(=O)c3ccc(C)cc3)cc2)c4ccccc4n1,1
O=C(Nc1ccncc1)Nc2ccc(cc2)c3nc(N4CCOCC4)c5ccn(CCN6CCCCC6)c5n3,1
CC(C)n1nnc2c(nc(nc12)c3ccc(NC(=O)Nc4ccc(cc4)N5CCOCC5)cc3)N6CCOCC6,1
CCOc1cc(NC(=O)C2(CCC2)NC(=O)c3ccc4c(C5CCCC5)c(c6ncc(Cl)cn6)n(C)c4c3)ccc1C=CC(=O)OCC(=O)N7CCOCC7,0
CC(C)c1ccccc1c2ncc(C)c(NCc3ccc(cc3)c4cccnc4)n2,1
Cc1ccc(cc1S(=O)(=O)C)c2cccc(c2)c3c(C)cnc4c(cccc34)C(F)(F)F,1
N[C@@H]1CCCN(C1)C2=Nc3ccc(F)cc3C(=O)N2Cc4ccccc4C#N,0
NS(=O)(=O)c1ccc(CNc2nc(NCC(F)(F)F)c3nc(ccc3n2)c4ccc(F)cc4)cc1,0
Cn1ccnc1C2C(Nc3cccc4c(O)nnc2c34)c5ccc(F)cc5,0
CN1CCN(CC1)C(=O)c2cn(Cc3cncn3Cc4ccc5OCOc5c4)cc2c6cccc7ccccc67,0
CCN1C[C@H]2N(CC[C@]2(c3ccc(cc13)C(F)(C(F)(F)F)C(F)(F)F)S(=O)(=O)c4ccc(F)cc4)C(=O)[C@@H]5CC[C@H](CC5)C(=O)O,0
Cc1nc(C(=O)N2CCC[C@H]([C@H]2CNC(=O)c3cccc4cccnc34)C(F)(F)F)c(s1)c5ccccc5,0
CO[C@]1(C[C@H](N(C1)C(=O)[C@@H](NC(=O)OC2CCCC2)C(C)(C)C)C(=O)N[C@@]3(C[C@H]3C=C)C(=O)NS(=O)(=O)C4CC4)c5ccc(cc5)c6cnn(C)c6,0
CCOc1nc(cc(N)c1C#N)C(=O)NCc2ccccc2S(=O)(=O)N,0
CC(C)(C)c1ccc(cc1)c2nc3c(cccc3[nH]2)N4CCN(Cc5ccc6nccnc6c5)CC4,1
CC(C)[C@H](NS(=O)(=O)c1ccc2c(oc3cc(ccc23)N4CCOC4=O)c1)C(=O)O,0
O=C(N1CCCC1)c2cccc3CN(Cc4ccccc4)C(=O)c23,1
Fc1ccc(cc1)C2CCN(CC2)C(=O)Oc3cccc(c3)N4CCCCC4,1
Fc1ccc(CC(=O)Nc2ccc(cc2)S(=O)(=O)Nc3nncs3)cc1Cl,0
COc1cc2c(cnc3[nH]nc(C4CC4)c23)cc1c5c(F)ccc(NS(=O)(=O)CCCF)c5Cl,0
CS(=O)(=O)N1CCN(CC1)C(=O)c2cnc3ccc(F)cc3c2N4CCC(CC4)(C#N)c5ccccc5F,1
CCS(=O)(=O)NCc1cncc(c1)c2cc3ccc(Cl)nc3n2C,0
CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(c6ccc(cc6)C(=O)O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)NCCN7CC8(C7)CN(C8)S(=O)(=O)C,0
CC(=C)[C@@H]1CC[C@]2(CNCCCO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(c6ccc(cc6)C(=O)O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12,0
OCCONC(=O)C1=C2CCCCN2C(=O)C(=C1Nc3ccc(I)cc3F)F,0
NCC1(CCCCC1)c2ccc(cc2)c3ccccc3,1
CC1(CCN(CC1)c2c(cnc3ccc(F)cc23)C(=O)N4CCC(CC4)C(=O)C5CC5)C#N,1
Cn1c(Nc2ccc(Br)cc2F)c(C(=O)NOCCO)c3CCCC(=O)c13,1
C1CN(CCO1)c2ccc(Nc3nc(cn4ccnc34)c5ccc6c[nH]nc6c5)cc2,0
CN1CCN(Cc2ccc3oc(cc3c2)c4cncc(C#N)c4Nc5ccc6[nH]ccc6c5C)CC1,1
CC(C)(C)C(=O)OC1=COC(=CC1=O)CSc2oc3ccc(cc3n2)C(=O)O,1
COc1ccc(cc1C#Cc2cccc(Cl)c2)C(=O)N3CCN(CC3)c4ccncn4,1
CS(=O)(=O)N(CCN1[C@@H]2CC[C@H]1C[C@H](C2)c3cccc(c3)C(=O)N)CC4CCCCC4,1
OC[C@H](Cc1c[nH]cn1)Nc2nccc(n2)c3ccc4ccccc4c3,0
CC(C)(C)c1ccc(cc1)c2nc3c(cccc3[nH]2)N4CCN(Cc5ccc6NC(=O)CNc6c5)CC4,1
Cc1ccc(nc1)N2CCN(CC2)C(=O)c3cccc(c3)C#Cc4ccccc4,1
CN(CCCN1CCS(=O)(=O)CC1)C[C@]23CC[C@H]([C@@H]2[C@H]4CC[C@@H]5[C@@]6(C)CC=C(c7ccc(cc7)C(=O)O)C(C)(C)[C@@H]6CC[C@@]5(C)[C@]4(C)CC3)C(=C)C,0
CC(=O)c1cc(C(=O)NCCCO)c(Nc2ccc(I)cc2F)n1C,1
FC(F)(F)c1ccc(cc1S(=O)(=O)NC2CCN(CC2)C(=O)CC3CCNCC3)S(=O)(=O)c4ccccc4,0
CC1=C(C)C(=O)N(Cc2ccccc2C#N)C(=N1)N3CCC[C@@H](N)C3,1
CC(C)NC(=O)CN1CCNCC1,0
C[C@@H](N1CCn2nc(nc2C1)c3ccc(nc3)C#N)[C@](O)(Cn4cncn4)c5ccc(F)cc5F,0
CC(C)(C)n1nc(Cc2ccc(F)c(Cl)c2)c3c(N)ncnc13,1
COc1ccc2C(=O)\C(=C\c3ccc(OCCN4CCCCC4)c(Cl)c3)\Oc2c1,1
CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)sc3cc(NC(=O)OCCC#C)ccc23)C(=O)O,0
Fc1ccc(nc1)c2cc(ncn2)c3cc(Cl)cc(c3)C#N,0
Oc1cc(C=C(C#N)c2ccncn2)cc(c1O)[N+](=O)[O-],0
COC(=O)Nc1ccc2c(NC(=O)CCC=CC[C@H](N3CC[C@@H](OC3=O)c4cc(Cl)ccc4C(F)(F)F)c5nc(Cl)c2[nH]5)c1,0
COc1cc(NC(C)CCCNC(=O)C2CCC3(CC2)OOC4(OO3)C5CC6CC(CC4C6)C5)c7ncccc7c1c8ccc(C)cc8,0
CCCCOc1ccc(CC(=O)NO)cc1,0
COc1ccc(CCN2C(=S)NC(=O)C=C2N)cc1OC,0
COc1ccc(Cl)cc1C(=O)Nc2ccc(NC(=O)c3occc3)cc2,0
CC(C)(C)n1nc(c2ccc(Cl)cc2)c3c(N)ncnc13,0
CN1C2=C(C(=O)N(C(=N2)C3CCCCC3)c4ccccc4)C(=O)c5ccccc15,0
Cc1ccc(NS(=O)(=O)c2cccc(c2)C(=O)O)cc1S(=O)(=O)N3CCOCC3,0
COc1cc(cc(OC)c1O)c2nc(c3ccccc3)c([nH]2)c4cccs4,0
CN(C)c1ccnc2sc(C(=O)N)c(N)c12,0
CC(C)(C)C1CCc2c(C1)sc(NC(=O)c3ccncc3)c2C(=O)N,0
FC(F)(F)c1ccc(cc1)N2N=Nc3ccccc3C2=N,0
OC(=O)c1ccc(Nc2nc(cs2)C3=Cc4ccccc4OC3=O)cc1O,0
COc1ccc(cc1)C2=Nn3c(SC2)[n+](C)c4ccccc34,0
CCOC(=O)C1(Cc2ccccc2C(F)(F)F)CCN(CC1)C3CCN(CC3)C(C)C,0
Nc1nc(N)c2cc(Sc3ccc4ccccc4c3)ccc2n1,0
O=C(Nc1nc(cs1)c2ccccn2)c3cccc(c3)n4cnnn4,0
CCN1C=C(C(=O)O)C(=O)c2cnc(nc12)N3CCN(CC3)C(=S)Nc4ccccc4,0
Fc1ccccc1C(=O)N2CCN(CC2)c3ccc(NC(=O)c4cncc(Br)c4)cc3,0
Cc1cccc(c1)N2C=CC(=O)C(=N2)C(=O)Nc3ccc(cc3)S(=O)(=O)Nc4nccs4,0
Oc1ccccc1NC(=O)c2ccc(NC(=O)C3CC3)cc2,0
CC(C)C(NC(=O)CNC(=O)CO\N=C\1/CC[C@]2(C)C3CC[C@@]4(C)C(CCC4(O)C#C)C3CCC2=C1)C(=O)O,0
CC(=NNC(=S)N)C1=CCC2C3CC[C@H]4CC(O)CC[C@]4(C)C3CC[C@]12C,0
COc1ccc(OCCN2CCN(CC2)C(=O)c3ccc(OC)cc3)cc1,0
CS(=O)(=O)c1ccc2nc(NC(=O)C3CC3)sc2c1,0
Nc1c(cnc2c(cnn12)c3ccccc3)c4ccccc4,0
Cc1nc2c(cnn2c(N)c1c3ccccc3)c4ccccc4,0
COc1c(O)cc2CCC(NC(=O)C)C3=CC(=O)C(=CC=C3c2c1OC)SC,0
Oc1cc2CCCCC(=O)c2cc1O,0
Fc1cccc(c1)C(=O)N2CCC3(CCN(Cc4cc(cc(c4)C(F)(F)F)C(F)(F)F)CC3)CC2,0
CS(=O)(=O)Nc1cccc(c1)c2nccc(n2)n3ccnc3,0
Clc1ccccc1c2nccc(n2)n3ccnc3,0
Cc1onc(C)c1c2ccc3ncnc(N4CCC(CC4)C(=O)O)c3c2,0
Cc1cc(N)c2cc(NC(=O)Nc3ccc4nc(C)cc(N)c4c3)ccc2n1,0
C[C@@H](C1NC[C@H](C)C[C@@H]1O)c2ccc3[C@@H]4CC=C5C[C@@H](O)CC[C@]5(C)[C@@H]4Cc3c2C,0
N[C@@H](CSCc1ccccc1)C(=O)O,0
OCCNc1ncnc2c1ncn2[C@@H]3O[C@@H](CO)[C@H](O)[C@@H]3O,0
C[N+]1([O-])[C@@H]2CC[C@H]1CC(C2)OC(=O)C(CO)c3ccccc3,0
COc1c(CCC(=O)O)c2OC(C)(C)C=Cc2c3OC(C)(C)C=Cc13,0
CC(=CCNc1ncnc2[nH]cnc12)C,0
Cc1nc(N)nc2ccccc12,0
N[C@@H]1[C@H](O)[C@H](CO)O[C@@H]1n2cnc3c(N)ncnc23,0
NCC(=O)Nc1ccc(Cl)cc1C(=O)c2ccc[nH]2,0
C[C@@H](CCC[C@@H]1SC[C@H]2NC(=O)N[C@H]12)C(=O)O,0
COc1ccc2C[C@@H]3NCCc4cc5Oc6c(OC)cc7CCN(C)[C@H](Cc8ccc(Oc1c2)cc8)c7c6Oc5cc34,0
N[C@@H](Cc1cc(Br)c(O)c(Br)c1)C(=O)O,0
Oc1ccc(cc1)C2=COc3cc(O)ccc3C2=O,0
CCN(CC)C(=O)c1ccc(O)c(OC)c1,0
CSc1ccc(cc1)C(=O)c2[nH]c(O)nc2C,0
CC(Cc1ccc(O)cc1)NCC(O)c2cc(O)cc(O)c2,0
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,0
Oc1c(Br)cc(C=C2C(=O)Nc3ccc(I)cc23)cc1Br,0
Oc1ccc(cc1)C2=COc3cc(O)cc(O)c3C2=O,0
CC(C(=O)O)c1cccc(c1)C(=O)c2ccccc2,0
OCCSC1=C(SCCO)C(=O)c2ccccc2C1=O,0
Oc1ccc(Cl)cc1C(=O)Nc2ccc(cc2Cl)[N+](=O)[O-],0
COc1cc(C=C(C#N)C(=O)c2ccc(O)c(O)c2)cc(I)c1O,0
Oc1cc(O)c2C(=O)C=C(Oc2c1)c3ccc(O)c(O)c3,0
COC(=O)Nc1nc2cc(ccc2[nH]1)C(=O)c3ccccc3,0
C[C@]12N[C@H](Cc3ccccc13)c4ccccc24,0
CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4cc5ccccc5nc34)C2=O,0
CCCOc1ccc2[nH]c(NC(=O)OC)nc2c1,0
CC(C)CCNC(=O)[C@H](CC(C)C)NC(=O)[C@H]1O[C@@H]1C(=O)O,0
CC[C@@H](CO)NC(=O)[C@H]1CN(C)[C@@H]2Cc3cn(C)c4cccc(C2=C1)c34,0
